affiliation,cited by count,first name,first name (orig),h-index,id,last name,last name (orig),subject areas
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60027272', 'affiliation-id': '60027272', 'affiliation-name': 'University of Edinburgh', 'affiliation-city': 'Edinburgh', 'affiliation-country': 'United Kingdom'}",,Zoe F.,Zoe F.,,49,Butler,Butler,"{'@abbrev': 'ENGI', '@frequency': '1', '$': 'Engineering (all)'}"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60027550', 'affiliation-id': '60027550', 'affiliation-name': 'University of California, Los Angeles', 'affiliation-city': 'Los Angeles', 'affiliation-country': 'United States'}",208.0,Yagyensh C.,Y. C.,5.0,490,Pati,Pati,"[{'@abbrev': 'ENGI', '@frequency': '21', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '16', '$': 'Computer Science (all)'}, {'@abbrev': 'PHYS', '@frequency': '12', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60011357', 'affiliation-id': '60011357', 'affiliation-name': 'National Sun Yat-Sen University Taiwan', 'affiliation-city': 'Kaohsiung', 'affiliation-country': 'Taiwan'}",120.0,Hsiuchin,Hsiu-Chin,8.0,4900,Lin,Lin,"[{'@abbrev': 'BIOC', '@frequency': '18', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'AGRI', '@frequency': '14', '$': 'Agricultural and Biological Sciences (all)'}, {'@abbrev': 'ENVI', '@frequency': '2', '$': 'Environmental Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60030835', 'affiliation-id': '60030835', 'affiliation-name': 'University of Alberta', 'affiliation-city': 'Edmonton', 'affiliation-country': 'Canada'}",6349.0,V. Elaine,Vickie,50.0,4901,Baracos,Baracos,"[{'@abbrev': 'MEDI', '@frequency': '296', '$': 'Medicine (all)'}, {'@abbrev': 'BIOC', '@frequency': '179', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'NURS', '@frequency': '56', '$': 'Nursing (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60007776', 'affiliation-id': '60007776', 'affiliation-name': 'Cornell University', 'affiliation-city': 'Ithaca', 'affiliation-country': 'United States'}",913.0,Chun Nam John,Chun-Nam,6.0,4902,Yu,Yu,"[{'@abbrev': 'COMP', '@frequency': '11', '$': 'Computer Science (all)'}, {'@abbrev': 'BIOC', '@frequency': '3', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'MATH', '@frequency': '1', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/114692932', 'affiliation-id': '114692932', 'affiliation-name': 'C4X Discovery Ltd', 'affiliation-city': 'Manchester', 'affiliation-country': 'United Kingdom'}",542.0,Charles D.,Charles,16.0,4903,Blundell,Blundell,"[{'@abbrev': 'BIOC', '@frequency': '43', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'CHEM', '@frequency': '13', '$': 'Chemistry (all)'}, {'@abbrev': 'PHAR', '@frequency': '9', '$': 'Pharmacology, Toxicology and Pharmaceutics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60001989', 'affiliation-id': '60001989', 'affiliation-name': 'USDA Agricultural Research Service, Washington DC', 'affiliation-city': 'Washington', 'affiliation-country': 'United States'}",124.0,Lloyd F.,Lloyd,8.0,4904,Elliott,Elliott,"[{'@abbrev': 'AGRI', '@frequency': '80', '$': 'Agricultural and Biological Sciences (all)'}, {'@abbrev': 'ENVI', '@frequency': '51', '$': 'Environmental Science (all)'}, {'@abbrev': 'EART', '@frequency': '26', '$': 'Earth and Planetary Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60009860', 'affiliation-id': '60009860', 'affiliation-name': 'Fudan University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}",1613.0,Jiaqi,Jia,22.0,4905,Deng,Deng,"[{'@abbrev': 'CHEM', '@frequency': '107', '$': 'Chemistry (all)'}, {'@abbrev': 'BIOC', '@frequency': '52', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'CENG', '@frequency': '18', '$': 'Chemical Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/117736325', 'affiliation-id': '117736325', 'affiliation-name': 'Baidu Silicon Valley AI Lab', 'affiliation-city': 'Sunnyvale', 'affiliation-country': 'United States'}",1247.0,Sanjeev R.,Sanjeev,6.0,4906,Satheesh,Satheesh,"[{'@abbrev': 'COMP', '@frequency': '25', '$': 'Computer Science (all)'}, {'@abbrev': 'ENVI', '@frequency': '1', '$': 'Environmental Science (all)'}, {'@abbrev': 'SOCI', '@frequency': '1', '$': 'Social Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60011040', 'affiliation-id': '60011040', 'affiliation-name': 'Institute of Mechanics Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}",18054.0,Fei,Fei,61.0,4907,Li,Li,"[{'@abbrev': 'ENGI', '@frequency': '700', '$': 'Engineering (all)'}, {'@abbrev': 'MATE', '@frequency': '541', '$': 'Materials Science (all)'}, {'@abbrev': 'COMP', '@frequency': '461', '$': 'Computer Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/119220124', 'affiliation-id': '119220124', 'affiliation-name': None, 'affiliation-city': None, 'affiliation-country': None}",1545.0,Yonatan,Yonatan,14.0,4908,Wexler,Wexler,"[{'@abbrev': 'COMP', '@frequency': '40', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '15', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '3', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60020829', 'affiliation-id': '60020829', 'affiliation-name': 'Riken Brain Science Institute', 'affiliation-city': 'Wako', 'affiliation-country': 'Japan'}",358.0,Yasuhiro,Yasuhiro,10.0,4909,Tsubo,Tsubo,"[{'@abbrev': 'PHYS', '@frequency': '14', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'NEUR', '@frequency': '12', '$': 'Neuroscience (all)'}, {'@abbrev': 'MATH', '@frequency': '6', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60020304', 'affiliation-id': '60020304', 'affiliation-name': 'University of Maryland', 'affiliation-city': 'College Park', 'affiliation-country': 'United States'}",1682.0,Perinkulam S.,P. S.,23.0,491,Krishnaprasad,Krishnaprasad,"[{'@abbrev': 'ENGI', '@frequency': '189', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '49', '$': 'Mathematics (all)'}, {'@abbrev': 'CENG', '@frequency': '44', '$': 'Chemical Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60031135', 'affiliation-id': '60031135', 'affiliation-name': 'Academy of Sciences of the Czech Republic', 'affiliation-city': 'Prague', 'affiliation-country': 'Czech Republic'}",883.0,Petr,Petr,22.0,4910,Lánský,Lansky,"[{'@abbrev': 'BIOC', '@frequency': '82', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'NEUR', '@frequency': '72', '$': 'Neuroscience (all)'}, {'@abbrev': 'AGRI', '@frequency': '54', '$': 'Agricultural and Biological Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/110031951', 'affiliation-id': '110031951', 'affiliation-name': 'Champalimaud Centre for the Unknown', 'affiliation-city': 'Lisbon', 'affiliation-country': 'Portugal'}",36.0,Wieland,Wieland,2.0,4911,Brendel,Brendel,"[{'@abbrev': 'COMP', '@frequency': '4', '$': 'Computer Science (all)'}, {'@abbrev': 'NEUR', '@frequency': '1', '$': 'Neuroscience (all)'}, {'@abbrev': 'IMMU', '@frequency': '1', '$': 'Immunology and Microbiology (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60015776', 'affiliation-id': '60015776', 'affiliation-name': 'Robert Bosch GmbH', 'affiliation-city': 'Gerlingen', 'affiliation-country': 'Germany'}",27.0,Mona,Mona,3.0,4912,Eberts,Eberts,"[{'@abbrev': 'COMP', '@frequency': '2', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '2', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60027950', 'affiliation-id': '60027950', 'affiliation-name': 'Carnegie Mellon University', 'affiliation-city': 'Pittsburgh', 'affiliation-country': 'United States'}",214.0,Sivaraman,Sivaraman,8.0,4913,Balakrishnan,Balakrishnan,"[{'@abbrev': 'COMP', '@frequency': '18', '$': 'Computer Science (all)'}, {'@abbrev': 'BIOC', '@frequency': '6', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'SOCI', '@frequency': '3', '$': 'Social Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60027950', 'affiliation-id': '60027950', 'affiliation-name': 'Carnegie Mellon University', 'affiliation-city': 'Pittsburgh', 'affiliation-country': 'United States'}",442.0,Alessandro,Alessandro,14.0,4914,Rinaldo,Rinaldo,"[{'@abbrev': 'MATH', '@frequency': '30', '$': 'Mathematics (all)'}, {'@abbrev': 'COMP', '@frequency': '26', '$': 'Computer Science (all)'}, {'@abbrev': 'DECI', '@frequency': '10', '$': 'Decision Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60003771', 'affiliation-id': '60003771', 'affiliation-name': 'University of Manchester', 'affiliation-city': 'Manchester', 'affiliation-country': 'United Kingdom'}",,Omar F Z,Omar Z.,,4915,Khan,Khan,"[{'@abbrev': 'PHYS', '@frequency': '12', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'MATE', '@frequency': '8', '$': 'Materials Science (all)'}, {'@abbrev': 'CHEM', '@frequency': '7', '$': 'Chemistry (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/107980295', 'affiliation-id': '107980295', 'affiliation-name': 'Toyota InfoTechnology Center', 'affiliation-city': 'Mountain View', 'affiliation-country': 'United States'}",133.0,John Mark,John-mark M.,7.0,4916,Agosta,Agosta,"[{'@abbrev': 'COMP', '@frequency': '15', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '7', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '4', '$': 'Mathematics (all)'}]"
,,,David K.,,4917,,Duvenaud,
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60020304', 'affiliation-id': '60020304', 'affiliation-name': 'University of Maryland', 'affiliation-city': 'College Park', 'affiliation-country': 'United States'}",574.0,Yikai,Yi-kai,10.0,4918,Liu,Liu,"[{'@abbrev': 'COMP', '@frequency': '18', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '10', '$': 'Mathematics (all)'}, {'@abbrev': 'PHYS', '@frequency': '8', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/119152259', 'affiliation-id': '119152259', 'affiliation-name': 'Thu Dau Mot University', 'affiliation-city': None, 'affiliation-country': 'Viet Nam'}",310.0,Loc X.,Loc X.,8.0,4919,Bui,Bui,"[{'@abbrev': 'COMP', '@frequency': '21', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '7', '$': 'Engineering (all)'}, {'@abbrev': 'MULT', '@frequency': '1', '$': 'Multidisciplinary'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/100393673', 'affiliation-id': '100393673', 'affiliation-name': 'Applied Simulation Technologies', 'affiliation-city': None, 'affiliation-country': 'United States'}",133.0,William E.,William E.,6.0,492,Faller,Faller,"[{'@abbrev': 'ENGI', '@frequency': '48', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '9', '$': 'Computer Science (all)'}, {'@abbrev': 'EART', '@frequency': '8', '$': 'Earth and Planetary Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60012708', 'affiliation-id': '60012708', 'affiliation-name': 'Stanford University', 'affiliation-city': 'Palo Alto', 'affiliation-country': 'United States'}",1455.0,Ramesh,Ramesh,19.0,4920,Johari,Johari,"[{'@abbrev': 'COMP', '@frequency': '96', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '37', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '22', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60105786', 'affiliation-id': '60105786', 'affiliation-name': ""Departement d'Informatique de l'Ecole Normale Superieure"", 'affiliation-city': 'Paris', 'affiliation-country': 'France'}",170.0,Vincent,Vincent,5.0,4921,Delaitre,Delaitre,"[{'@abbrev': 'COMP', '@frequency': '7', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '2', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60013373', 'affiliation-id': '60013373', 'affiliation-name': 'INRIA Institut National de Recherche en Informatique et en Automatique', 'affiliation-city': 'Le Chesnay', 'affiliation-country': 'France'}",5886.0,Ivan,Ivan,28.0,4922,Laptev,Laptev,"[{'@abbrev': 'COMP', '@frequency': '120', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '19', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '12', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/113102340', 'affiliation-id': '113102340', 'affiliation-name': 'Institüt Für Mathematik Universität', 'affiliation-city': 'Potsdam', 'affiliation-country': 'Germany'}",58.0,Alexandra,Alexandra,5.0,4923,Carpentier,Carpentier,"[{'@abbrev': 'COMP', '@frequency': '34', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '10', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '5', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60007776', 'affiliation-id': '60007776', 'affiliation-name': 'Cornell University', 'affiliation-city': 'Ithaca', 'affiliation-country': 'United States'}",686.0,Hema Swetha,Hema S.,9.0,4924,Koppula,Koppula,"[{'@abbrev': 'COMP', '@frequency': '28', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '9', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '9', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60007776', 'affiliation-id': '60007776', 'affiliation-name': 'Cornell University', 'affiliation-city': 'Ithaca', 'affiliation-country': 'United States'}",234.0,Abhishek,Abhishek,4.0,4925,Anand,Anand,"[{'@abbrev': 'COMP', '@frequency': '23', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '7', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '7', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60018163', 'affiliation-id': '60018163', 'affiliation-name': 'Technische Universitat Wien', 'affiliation-city': 'Vienna', 'affiliation-country': 'Austria'}",247.0,Adrian,Adrian,10.0,4926,Ion,Ion,"[{'@abbrev': 'COMP', '@frequency': '56', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '20', '$': 'Mathematics (all)'}, {'@abbrev': 'BIOC', '@frequency': '7', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60025038', 'affiliation-id': '60025038', 'affiliation-name': 'UC Berkeley', 'affiliation-city': 'Berkeley', 'affiliation-country': 'United States'}",1075.0,João Viegas,Joao,17.0,4927,Carreira,Carreira,"[{'@abbrev': 'COMP', '@frequency': '76', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '9', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '8', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/116310366', 'affiliation-id': '116310366', 'affiliation-name': 'Light', 'affiliation-city': 'Palo Alto', 'affiliation-country': 'United States'}",83.0,Nitesh,Nitesh,6.0,4928,Shroff,Shroff,"[{'@abbrev': 'COMP', '@frequency': '15', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '6', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '1', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60003892', 'affiliation-id': '60003892', 'affiliation-name': 'Arizona State University', 'affiliation-city': 'Tempe', 'affiliation-country': 'United States'}",1540.0,Pavan K.,Pavan,17.0,4929,Turaga,Turaga,"[{'@abbrev': 'COMP', '@frequency': '138', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '36', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '16', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60000221', 'affiliation-id': '60000221', 'affiliation-name': 'University of Colorado at Boulder', 'affiliation-city': 'Boulder', 'affiliation-country': 'United States'}",33.0,Marvin W.,Marvin W.,2.0,493,Luttges,Luttges,"[{'@abbrev': 'ENGI', '@frequency': '82', '$': 'Engineering (all)'}, {'@abbrev': 'BIOC', '@frequency': '34', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'NEUR', '@frequency': '32', '$': 'Neuroscience (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60006337', 'affiliation-id': '60006337', 'affiliation-name': 'NASA Goddard Space Flight Center', 'affiliation-city': 'Greenbelt', 'affiliation-country': 'United States'}",108.0,David,David S.,8.0,4930,Choi,Choi,"[{'@abbrev': 'EART', '@frequency': '15', '$': 'Earth and Planetary Sciences (all)'}, {'@abbrev': 'PHYS', '@frequency': '6', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'ENGI', '@frequency': '1', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60033241', 'affiliation-id': '60033241', 'affiliation-name': 'Universitat des Saarlandes', 'affiliation-city': 'Saarbrucken', 'affiliation-country': 'Germany'}",212.0,Martin,Martin,6.0,4931,Slawski,Slawski,"[{'@abbrev': 'COMP', '@frequency': '16', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '11', '$': 'Mathematics (all)'}, {'@abbrev': 'BIOC', '@frequency': '9', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60084514', 'affiliation-id': '60084514', 'affiliation-name': 'Dyno Nobel Canada Inc.', 'affiliation-city': 'Calgary', 'affiliation-country': 'Canada'}",120.0,Daniel,Dan,1.0,4932,Roy,Roy,"[{'@abbrev': 'EART', '@frequency': '5', '$': 'Earth and Planetary Sciences (all)'}, {'@abbrev': 'ENGI', '@frequency': '4', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '1', '$': 'Computer Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60022195', 'affiliation-id': '60022195', 'affiliation-name': 'Massachusetts Institute of Technology', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}",520.0,Carl,Carl,8.0,4933,Vondrick,Vondrick,"[{'@abbrev': 'COMP', '@frequency': '41', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '3', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60025153', 'affiliation-id': '60025153', 'affiliation-name': 'Universita degli Studi di Genova', 'affiliation-city': 'Genoa', 'affiliation-country': 'Italy'}",453.0,Luca,Luca,12.0,4934,Oneto,Oneto,"[{'@abbrev': 'COMP', '@frequency': '131', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '16', '$': 'Engineering (all)'}, {'@abbrev': 'NEUR', '@frequency': '11', '$': 'Neuroscience (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60025153', 'affiliation-id': '60025153', 'affiliation-name': 'Universita degli Studi di Genova', 'affiliation-city': 'Genoa', 'affiliation-country': 'Italy'}",1047.0,Davide,Davide,19.0,4935,Anguita,Anguita,"[{'@abbrev': 'COMP', '@frequency': '224', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '59', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '25', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60025153', 'affiliation-id': '60025153', 'affiliation-name': 'Universita degli Studi di Genova', 'affiliation-city': 'Genoa', 'affiliation-country': 'Italy'}",508.0,Alessandro,Alessandro,13.0,4936,Ghio,Ghio,"[{'@abbrev': 'COMP', '@frequency': '96', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '12', '$': 'Engineering (all)'}, {'@abbrev': 'NEUR', '@frequency': '8', '$': 'Neuroscience (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60025153', 'affiliation-id': '60025153', 'affiliation-name': 'Universita degli Studi di Genova', 'affiliation-city': 'Genoa', 'affiliation-country': 'Italy'}",659.0,Sandro,Sandro,18.0,4937,Ridella,Ridella,"[{'@abbrev': 'COMP', '@frequency': '159', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '72', '$': 'Engineering (all)'}, {'@abbrev': 'MEDI', '@frequency': '22', '$': 'Medicine (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60005465', 'affiliation-id': '60005465', 'affiliation-name': 'University of Electronic Science and Technology of China', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}",22424.0,Yong,Yong,68.0,4938,Zhang,Zhang,"[{'@abbrev': 'CHEM', '@frequency': '739', '$': 'Chemistry (all)'}, {'@abbrev': 'BIOC', '@frequency': '513', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'MATE', '@frequency': '501', '$': 'Materials Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60018491', 'affiliation-id': '60018491', 'affiliation-name': 'Simon Fraser University', 'affiliation-city': 'Burnaby', 'affiliation-country': 'Canada'}",589.0,Zhaosong,Zhaosong,14.0,4939,Lu,Lu,"[{'@abbrev': 'MATH', '@frequency': '51', '$': 'Mathematics (all)'}, {'@abbrev': 'COMP', '@frequency': '44', '$': 'Computer Science (all)'}, {'@abbrev': 'DECI', '@frequency': '5', '$': 'Decision Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60030003', 'affiliation-id': '60030003', 'affiliation-name': 'Cisco Systems', 'affiliation-city': 'San Jose', 'affiliation-country': 'United States'}",896.0,Rodolfo A.,Rodolfo A.,6.0,494,Milito,Milito,"[{'@abbrev': 'ENGI', '@frequency': '38', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '25', '$': 'Computer Science (all)'}, {'@abbrev': 'CENG', '@frequency': '11', '$': 'Chemical Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60027550', 'affiliation-id': '60027550', 'affiliation-name': 'University of California, Los Angeles', 'affiliation-city': 'Los Angeles', 'affiliation-country': 'United States'}",138.0,Yibiao,Yibiao,8.0,4940,Zhao,Zhao,"[{'@abbrev': 'COMP', '@frequency': '55', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '5', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '5', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60027550', 'affiliation-id': '60027550', 'affiliation-name': 'University of California, Los Angeles', 'affiliation-city': 'Los Angeles', 'affiliation-country': 'United States'}",5734.0,Songchun,Song-chun,41.0,4941,Zhu,Zhu,"[{'@abbrev': 'COMP', '@frequency': '360', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '103', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '61', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60014313', 'affiliation-id': '60014313', 'affiliation-name': 'University of Massachusetts', 'affiliation-city': 'Amherst MA', 'affiliation-country': 'United States'}",537.0,Michael L.,Michael L.,12.0,4942,Wick,Wick,"[{'@abbrev': 'COMP', '@frequency': '25', '$': 'Computer Science (all)'}, {'@abbrev': 'PHYS', '@frequency': '7', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'SOCI', '@frequency': '2', '$': 'Social Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60013372', 'affiliation-id': '60013372', 'affiliation-name': 'University of Texas at Austin', 'affiliation-city': 'Austin', 'affiliation-country': 'United States'}",99.0,Scott,Scott,5.0,4943,Niekum,Niekum,"[{'@abbrev': 'COMP', '@frequency': '26', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '13', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '3', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60019868', 'affiliation-id': '60019868', 'affiliation-name': 'Weill Cornell Medical Center', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}",21870.0,Thomas J.,Thomas J.,100.0,4944,Walsh,Walsh,"[{'@abbrev': 'MEDI', '@frequency': '881', '$': 'Medicine (all)'}, {'@abbrev': 'IMMU', '@frequency': '256', '$': 'Immunology and Microbiology (all)'}, {'@abbrev': 'PHAR', '@frequency': '94', '$': 'Pharmacology, Toxicology and Pharmaceutics (all)'}]"
,,,Daniel K.,,4945,,Hewlett,
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60010065', 'affiliation-id': '60010065', 'affiliation-name': 'University of Arizona', 'affiliation-city': 'Tucson', 'affiliation-country': 'United States'}",79.0,Clayton T.,Clayton T.,6.0,4946,Morrison,Morrison,"[{'@abbrev': 'COMP', '@frequency': '33', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '10', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '6', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60026796', 'affiliation-id': '60026796', 'affiliation-name': 'Universidad Autonoma de Madrid', 'affiliation-city': 'Madrid', 'affiliation-country': 'Spain'}",317.0,Daniel,Daniel,10.0,4947,Hernández-Lobato,Hern?ndez-lobato,"[{'@abbrev': 'COMP', '@frequency': '81', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '14', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '5', '$': 'Engineering (all)'}]"
