id,name,numArticles,minYear,maxYear
1618,Nicholas D. Socci,1,1997,1997
1619,William E. Vinje,1,1997,1997
162,Timothy S. Wilkinson,1,1988,1988
1620,Jack L. Gallant,2,1997,2008
1621,Rmi Munos,20,1997,2012
1622,Paul Bourgine,1,1997,1997
1623,Daniel Willett,1,1997,1997
1624,Paul Mineiro,3,1997,2000
1625,Herman Verrelst,1,1997,1997
1626,Yves Moreau,1,1997,1997
1627,Joos Vandewalle,1,1997,1997
1628,Dirk Timmerman,1,1997,1997
1629,David Andre,2,1997,2000
163,Dorothy A. Mighell,1,1988,1988
1630,Nir Friedman,7,1989,2001
1631,Ernst R. Dow,1,1997,1997
1632,Hilbert J. Kappen,8,1997,2011
1633,Francisco de Borja Rodrguez Ortiz,1,1997,1997
1634,M. Anthony Lewis,1,1997,1997
1635,Randall C. O'Reilly,3,1997,2001
1636,Kenneth A. Norman,2,1997,2009
1637,Kimmo Kiviluoto,1,1997,1997
1638,Joel Ratsaby,1,1997,1997
1639,Volodya Vovk,1,1997,1997
164,M. Pavel,1,1988,1988
1640,David Cohn,4,1990,2006
1641,Alan D. Marrs,2,1997,1998
1642,Peter Sykacek,4,1997,2002
1643,Georg Dorffner,3,1997,1999
1644,Peter Rappelsberger,1,1997,1997
1645,Josef Zeitlhofer,1,1997,1997
1646,Peter M. Williams,1,1997,1997
1647,Mark Kvale,1,1997,1997
1648,William W. Cohen,5,1997,2016
1649,Yuansheng Xiong,1,1997,1997
165,Van Henkle,2,1988,1990
1650,Chulan Kwon,1,1997,1997
1651,Daniel H. Lange,1,1997,1997
1652,Hava T. Siegelmann,4,1997,2001
1653,Hillel Pratt,1,1997,1997
1654,Gideon F. Inbar,1,1997,1997
1655,Akira Watanabe,1,1997,1997
1656,Xubo B. Song,2,1997,1999
1657,Harvey Kasdan,2,1997,1999
1658,Raphal Feraud,1,1997,1997
1659,Olivier Bernier,1,1997,1997
166,W. R. Gardner,1,1988,1988
1660,Ruth J. Williams,2,1997,2000
1661,Sophie Denve,6,1997,2015
1662,Bernhard Schottky,3,1997,1999
1663,Van H. Vu,1,1997,1997
1664,R. Christopher DeCharms,2,1997,1997
1665,Matthias Burger,1,1997,1997
1666,Thore Graepel,13,1997,2007
1667,Paul W. Goldberg,1,1997,1997
1668,John F. Houde,1,1997,1997
1669,Donghui Cai,1,1997,1997
167,Donnie Henderson,3,1988,1993
1670,Maneesh Sahani,21,1997,2015
1671,John S. Pezaris,1,1997,1997
1672,Richard A. Andersen,1,1997,1997
1673,Brian S. Blais,2,1997,2002
1674,Harel Z. Shouval,2,1997,2002
1675,Jake Ryan,1,1997,1997
1676,Meng-Jang Lin,1,1997,1997
1677,Antonio Turiel,1,1997,1997
1678,Germn Mato,1,1997,1997
1679,Nstor Parga,2,1997,1999
168,R. E. Howard,3,1988,1989
1680,Michael J. Berry II,1,1997,1997
1681,Markus Meister,1,1997,1997
1682,Theresa Long,1,1997,1997
1683,Joo F. G. de Freitas,4,1997,1999
1684,Andrew H. Gee,2,1997,1998
1685,Stephan Pareigis,2,1996,1997
1686,Ricardo Vigrio,1,1997,1997
1687,Veikko Jousmki,1,1997,1997
1688,Matti Hmlinen,1,1997,1997
1689,Riitta Hari,1,1997,1997
169,Wayne E. Hubbard,2,1988,1989
1690,Thomas K. Landauer,1,1997,1997
1691,Darrell Laham,1,1997,1997
1692,Peter W. Foltz,1,1997,1997
1693,Mark Sitton,1,1997,1997
1694,Martha J. Farah,1,1997,1997
1695,Randall R. Spangler,1,1997,1997
1696,Jim Hawkins,1,1997,1997
1697,Laurent Itti,7,1997,2013
1698,Jochen Braun,3,1997,2001
1699,Dale K. Lee,2,1997,1998
17,Daniel B. Schwartz,3,1987,1990
170,Lawrence D. Jackel,2,1989,1991
1700,Adam J. Grove,1,1997,1997
1701,Dan Roth,6,1997,2004
1702,Nuno Vasconcelos,20,1997,2016
1703,Andrew Lippman,4,1997,2000
1704,Amit Manwani,3,1997,1999
1705,Marcus Held,3,1997,1999
1706,Gareth James,1,1997,1997
1707,Grace Wahba,4,1993,2016
1708,Xiwu Lin,1,1998,1998
1709,Fangyu Gao,1,1998,1998
171,Henry S. Baird,1,1988,1988
1710,Dong Xiang,1,1998,1998
1711,Ronald Klein,1,1998,1998
1712,Barbara Klein,1,1998,1998
1713,Benoit Huet,1,1998,1998
1714,Colin Campbell,4,1998,2009
1715,Nikhil Bhushan,1,1998,1998
1716,Nobuo Suematsu,2,1998,1998
1717,Akira Hayashi,2,1998,1998
1718,G. Bjorn Christianson,1,1998,1998
1719,Chiang-Jung Pu,1,1998,1998
172,Eric Mjolsness,11,1988,2003
1720,Sebastian Mika,6,1998,2002
1721,Matthias Scholz,1,1998,1998
1722,Gunnar Rtsch,16,1998,2011
1723,Dmitry Rinberg,1,1998,1998
1724,Hanan Davidowitz,1,1998,1998
1725,Pierre Baraduc,1,1998,1998
1726,Emmanuel Guigon,1,1998,1998
1727,Yves Burnod,1,1998,1998
1728,Ping Zhou,1,1998,1998
1729,Jim Austin,1,1998,1998
173,Gene Gindi,2,1988,1992
1730,John Kennedy,1,1998,1998
1731,Eimei Oyama,1,1998,1998
1732,Susumu Tachi,1,1998,1998
1733,Giancarlo Ferrari-Trecate,1,1998,1998
1734,Viktor Gruev,1,1998,1998
1735,Mohammed Abdel Ghani,1,1998,1998
1736,Yves Grandvalet,9,1998,2014
1737,Stphane Canu,3,1998,2008
1738,Dan Cornford,2,1998,2007
1739,Jan Puzicha,3,1998,2000
174,P. Anandan,1,1988,1988
1740,Jaakko Hollmn,1,1998,1998
1741,Mauro Birattari,1,1998,1998
1742,Gianluca Bontempi,1,1998,1998
1743,Hugues Bersini,1,1998,1998
1744,John K. Williams,1,1998,1998
1745,Hyoungsoo Yoon,1,1998,1998
1746,Ben North,1,1998,1998
1747,Marcello Pelillo,5,1998,2012
1748,James M. Coughlan,5,1998,2004
1749,Vitaly Maiorov,2,1998,1998
175,Hong C. Leung,2,1988,1990
1750,Ravi K. Sharma,1,1998,1998
1751,Misha Pavel,2,1998,2008
1752,Pter Adorjn,2,1998,1999
1753,Matthew Brand,3,1998,2003
1754,Grigoris I. Karakoulas,1,1998,1998
1755,Frances S. Chance,1,1998,1998
1756,Sacha B. Nelson,1,1998,1998
1757,Thomas A. Busey,1,1998,1998
1758,Karvel K. Thornber,1,1998,1998
1759,Lance R. Williams,2,1998,2001
176,Victor Zue,3,1988,1990
1760,Adrian Trapletti,1,1998,1998
1761,Eero P. Simoncelli,19,1998,2012
1762,Odelia Schwartz,6,1998,2009
1763,James Waskiewicz,1,1998,1998
1764,Nicholas J. Adams,1,1998,1998
1765,Peter E. Latham,5,1998,2013
1766,Tony Jebara,16,1998,2014
1767,Matthew M. Williamson,1,1998,1998
1768,Roderick Murray-Smith,2,1998,2002
1769,Volker Hansen,1,1998,1998
177,John P. Miller,2,1988,1988
1770,Ruth Rosenholtz,1,1998,1998
1771,Jung-Wook Cho,1,1998,1998
1772,Andrew R. Webb,1,1998,1998
1773,Klaus Prank,1,1998,1998
1774,Julia Brger,1,1998,1998
1775,Alexander von zur Mhlen,1,1998,1998
1776,Georg Brabant,1,1998,1998
1777,Christof Schfl,1,1998,1998
1778,Gideon Dror,3,1998,2006
1779,Eric Granger,1,1998,1998
178,Yoshua Bengio,56,1988,2016
1780,Mark A. Rubin,1,1998,1998
1781,William W. Streilein,1,1998,1998
1782,Mohammad A. Al-Ansari,1,1998,1998
1783,Ronald J. Williams,1,1998,1998
1784,Matthew Saffell,1,1998,1998
1785,Gal Chechik,12,1998,2010
1786,Alan A. Stocker,11,1998,2016
1787,Amy McGovern,1,1998,1998
1788,Nuria Oliver,1,1998,1998
1789,Barbara Rosario,1,1998,1998
179,Rgis Cardin,2,1988,1989
1790,Radek Grzeszczuk,1,1998,1998
1791,Demetri Terzopoulos,1,1998,1998
1792,Liqing Zhang,4,1998,2011
1793,N. S. Skantzos,1,1998,1998
1794,C. F. Beckmann,1,1998,1998
1795,Yoshiyuki Kabashima,3,1998,2000
1796,Ralf Herbrich,13,1998,2007
1797,Peter Bollmann-Sdorra,1,1998,1998
1798,Robert Moll,1,1998,1998
1799,Theodore J. Perkins,3,1998,2009
18,John S. Denker,10,1987,1993
180,Renato de Mori,3,1988,1991
1800,Marissa Westerfield,1,1998,1998
1801,Jeanne Townsend,1,1998,1998
1802,Eric Courchesne,1,1998,1998
1803,Thilo-Thomas Frie,1,1998,1998
1804,Leemon C. Baird III,2,1994,1998
1805,Francesco Vivarelli,2,1998,1998
1806,David W. Jacobs,2,1998,2001
1807,Yoram Gdalyahu,2,1998,1998
1808,Kristin P. Bennett,3,1998,2001
1809,Ayhan Demiriz,1,1998,1998
181,Piero Cosi,1,1988,1988
1810,Masahiko Haruno,1,1998,1998
1811,Jette Randlov,1,1998,1998
1812,A. Dring,1,1998,1998
1813,Xavier Boyen,1,1998,1998
1814,Daphne Koller,22,1998,2012
1815,Ke Chen,4,1998,2011
1816,Baback Moghaddam,5,1998,2009
1817,Jeremy Frank,1,1998,1998
1818,Michael Werman,1,1998,1998
1819,Sergey Ioffe,1,1998,1998
182,Jordan B. Pollack,5,1988,1996
1820,David A. Forsyth,9,1998,2016
1821,Arnaud Doucet,9,1998,2015
1822,Hui Tong,1,1998,1998
1823,Lyndon J. Brown,1,1998,1998
1824,Gregory E. Gonye,1,1998,1998
1825,James S. Schwaber,1,1998,1998
1826,Christian Piepenbrock,2,1998,1999
1827,John Loch,1,1998,1998
1828,Toshiyuki Tanaka,5,1998,2013
1829,Akito Sakurai,1,1998,1998
183,Randall D. Beer,2,1988,1989
1830,H. C. Rae,1,1998,1998
1831,Balaraman Ravindran,2,1998,2014
1832,Sven Koenig,2,1998,2002
1833,P. Jonathon Phillips,2,1998,2014
1834,Claudio Gentile,15,1998,2013
1835,Patrik O. Hoyer,4,1998,2008
1836,Masa-aki Sato,1,1998,1998
1837,Shin Ishii,2,1998,2007
1838,Wim Wiegerinck,5,1998,2003
1839,Sen Song,2,1998,2014
184,Hillel J. Chiel,3,1988,1990
1840,Kevin R. Wheeler,1,1998,1998
1841,Atam P. Dhawan,1,1998,1998
1842,Didier Herschkowitz,1,1998,1998
1843,Balzs Kgl,6,1998,2011
1844,Kenneth Zeger,1,1998,1998
1845,Bradley C. Love,2,1998,2014
1846,Egon C. Pasztor,1,1998,1998
1847,Shiro Ikeda,3,1998,2001
1848,John E. Hogden,1,1998,1998
1849,Pedro A. d. F. R. Hjen-Srensen,2,1999,2000
1850,Oliver Landolt,1,1999,1999
1851,Steve Gyger,1,1999,1999
1852,Uri Rokni,1,1999,1999
1853,Andrew Y. Ng,39,1999,2012
1854,Rembrandt Bakker,1,1999,1999
1855,Jaap C. Schouten,1,1999,1999
1856,Marc-Olivier Coppens,1,1999,1999
1857,Floris Takens,1,1999,1999
1858,Cor M. van den Bleek,1,1999,1999
1859,Shivakumar Vaithyanathan,1,1999,1999
186,Moshe Kam,1,1988,1988
1860,Byron Dom,1,1999,1999
1861,Panayiota Poirazi,1,1999,1999
1862,Tai Sing Lee,3,1999,2005
1863,Stella X. Yu,4,1999,2010
1864,Xavier Giannakopoulos,1,1999,1999
1865,Noam Slonim,5,1999,2006
1866,Sayan Mukherjee,4,1999,2008
1867,Hynek Hermansky,3,1999,2008
1868,Yuzuru Sato,1,1999,1999
1869,Elad Schneidman,3,1999,2002
1870,Idan Segev,1,1999,1999
1871,Xiaohui Xie,5,1999,2003
1872,David A. McAllester,9,1999,2014
1873,Miguel . Carreira-Perpin,5,1999,2011
1874,Claude Nadeau,2,1999,2000
1875,Holger Schoner,1,1999,1999
1876,Martin Stetter,1,1999,1999
1877,Ingo Schiel,1,1999,1999
1878,Jennifer S. Lund,1,1999,1999
1879,Niall McLoughlin,1,1999,1999
188,Tal Grossman,3,1988,1993
1880,Olivier Chapelle,18,1999,2011
1881,Nevin Lianwen Zhang,1,1999,1999
1882,Andres C. Rodriguez,1,1999,1999
1883,K. Jarrod Millman,1,1999,1999
1884,Guy J. Brown,3,1999,2003
1885,Masashi Sugiyama,20,1999,2016
1886,Hidemitsu Ogawa,1,1999,1999
1887,Matthew J. Beal,5,1999,2004
1888,Jonathan Q. Li,1,1999,1999
1889,Andrew R. Barron,1,1999,1999
189,Ronny Meir,3,1988,1994
1890,Lars Schwabe,2,1999,2008
1891,Justinian P. Rosca,1,1999,1999
1892,Joseph  Ruanaidh,1,1999,1999
1893,Alexander Jourjine,1,1999,1999
1894,Scott Rickard,1,1999,1999
1895,Rudolph van der Merwe,2,1999,2000
1896,Jessica D. Bayliss,1,1999,1999
1897,Dimitris Margaritis,2,1999,2009
1898,John R. Hershey,5,1999,2016
1899,David J. Crisp,2,1999,1999
19,Manoel Fernando Tenorio,4,1987,1989
190,Eytan Domany,2,1988,1995
1900,Shan Parfitt,1,1999,1999
1901,Tong Zhang,31,1999,2016
1902,Gennady S. Cymbalyuk,1,1999,1999
1903,Ronald L. Calabrese,1,1999,1999
1904,Dale Schuurmans,21,1999,2016
1905,Michael Schmitt,2,1999,2005
1906,C. W. H. Mace,1,1999,1999
1907,Lehel Csat,3,1999,2001
1908,Ernest Fokou,1,1999,1999
1909,Song Li,1,1999,1999
191,Michael C. Mozer,38,1988,2014
1910,Nicholas R. Howe,1,1999,1999
1911,Michael E. Leventon,1,1999,1999
1912,Jason Weston,20,1999,2016
1913,Tatsuto Murayama,3,1999,2005
1914,Renato Vicente,2,1999,2000
1915,Yuansong Liao,1,1999,1999
1916,Alfonso Renart,1,1999,1999
1917,Edmund T. Rolls,2,1999,2001
1918,Tobias Mann,1,1999,1999
1919,Rebecca Castao,1,1999,1999
192,Alexandr B. Kirillov,1,1988,1988
1920,Barbara J. Wold,1,1999,1999
1921,Tim A. Hely,1,1999,1999
1922,Michael Zibulevsky,3,1999,2016
1923,Michael P. Weisend,1,1999,1999
1924,Parry Husbands,1,1999,1999
1925,Yee Whye Teh,11,1999,2016
1926,Kevin P. Murphy,8,1999,2015
1927,Pavel Laskov,3,1999,2009
1928,Edgar A. Brown,1,1999,1999
1929,Takashi Onoda,2,1998,1999
1930,Matthias Seeger,10,1999,2009
1931,Andrew D. Brown,2,1999,2001
1932,Yi Li,3,1999,2016
1933,Philip M. Long,4,1999,2006
1934,Dmitri B. Chklovskii,8,1999,2012
1935,Nebojsa Jojic,12,1999,2016
1936,Xiuwen Liu,2,1999,2003
1937,Craig T. Jin,2,1999,1999
1938,Anna Corderoy,1,1999,1999
1939,Simon Carlile,2,1999,1999
1940,Volker Roth,10,1999,2014
1941,Volker Steinhage,1,1999,1999
1942,Nigel Duffy,2,1999,2001
1943,Christophe Andrieu,2,1999,2001
1944,Zhiyong Yang,1,1999,1999
1945,Oliver B. Downs,2,1999,2000
1946,Ming-Hsuan Yang,7,1999,2015
1947,Narendra Ahuja,1,1999,1999
1948,Richard H. Wolniewicz,2,1999,2001
1949,David B. Grimes,4,1999,2006
195,Ye. I. Kovalenko,1,1988,1988
1950,Eric Johnson,1,1999,1999
1951,Howard Kaushansky,1,1999,1999
1952,Martin J. Wainwright,29,1999,2016
1953,Josef Zihl,1,1999,1999
1954,Si Wu,9,1999,2016
1955,Paat Rusmevichientong,2,1999,2004
1956,Brian Sallans,2,1999,2000
1957,Mark Zlochin,1,1999,1999
1958,Peter N. Steinmetz,1,1999,1999
1959,Christian W. Eurich,2,1999,2002
196,V. I. Makarenko,1,1988,1988
1960,Stefan D. Wilke,1,1999,1999
1961,Helmut Schwegler,1,1999,1999
1962,Nicholas Roy,3,1999,2010
1963,Alexander Roitershtein,1,1999,1999
1964,Asa Ben-Hur,4,1999,2004
1965,John W. Fisher III,10,1999,2015
1966,Alexander T. Ihler,13,1999,2016
1967,Marcus R. Frean,2,1999,2004
1968,S. Sundararajan,1,1999,1999
1969,S. Sathiya Keerthi,3,1999,2005
197,V. A. Chulaevsky,1,1988,1988
1970,Sebastian Risau-Gusman,1,1999,1999
1971,Mirta B. Gordon,1,1999,1999
1972,Diane J. Litman,1,1999,1999
1973,Marilyn A. Walker,1,1999,1999
1974,Gerardina Hernndez,1,1999,1999
1975,Sham Kakade,4,1999,2005
1976,Mike Schuster,2,1999,2016
1977,Ton Weijters,1,1999,1999
1978,Antal van den Bosch,1,1999,1999
1979,Eric O. Postma,1,1999,1999
198,V. I. Kryukov,1,1988,1988
1980,Gianluca Donato,1,1999,1999
1981,Vijay R. Konda,1,1999,1999
1982,Gavin Smith,1,1999,1999
1983,Tony Robinson,2,1993,1999
1984,Stephen Piche,1,1999,1999
1985,Greg Martin,1,1999,1999
1986,Gene Boe,1,1999,1999
1987,Doug Johnson,1,1999,1999
1988,Mark Gerules,1,1999,1999
1989,Koby Crammer,19,2000,2015
199,Martin I. Sereno,2,1988,1990
1990,Zoltn L. vri,1,2000,2000
1991,Penio S. Penev,1,2000,2000
1992,Richard H. R. Hahnloser,4,2000,2005
1993,George Saon,1,2000,2000
1994,Mukund Padmanabhan,1,2000,2000
1995,Simon Tong,1,2000,2000
1996,Mark A. Smith,1,2000,2000
1997,Karen L. Anderson,1,2000,2000
1998,Toniann Pitassi,3,2000,2015
1999,Liam Pedersen,1,2000,2000
2,Suguru Arimoto,1,1987,1987
20,Paolo Gaudiano,1,1987,1987
200,Yann LeCun,19,1988,2016
2000,Dimitrios Apostolopoulos,4,2000,2015
2001,William Whittaker,2,2000,2003
2002,Ranit Aharonov-Barki,1,2000,2000
2003,Ilya Nemenman,2,2000,2001
2004,Angelo Arleo,2,2000,2009
2005,Fabrizio Smeraldi,1,2000,2000
2006,Stphane Hug,1,2000,2000
2007,Eiji Mizutani,3,2000,2010
2008,James Demmel,3,2000,2016
2009,Guy Mayraz,1,2000,2000
201,Conrad C. Galland,2,1988,1989
2010,Shai Ben-David,5,2000,2016
2011,Hans-Ulrich Simon,1,2000,2000
2012,Adrienne L. Fairhall,2,2000,2000
2013,Geoffrey D. Lewen,1,2000,2000
2014,Thomas Natschlger,5,2000,2004
2015,Relu Patrascu,2,2000,2001
2016,Jodi Moran,1,2000,2000
2017,Barbara Zenger,1,2000,2000
2018,Vasin Punyakanok,1,2000,2000
2019,Nando de Freitas,15,2000,2016
202,Kenneth D. Miller,3,1988,2002
2020,Un-Min Bae,1,2000,2000
2021,Anders Jonsson,1,2000,2000
2022,Susanne Still,2,2000,2003
2023,Klaus Hepp,1,2000,2000
2024,Drthe Malzahn,4,2000,2003
2025,Silvia Scarpetta,1,2000,2000
2026,Jianbo Shi,7,2000,2008
2027,Christian R. Shelton,3,2000,2006
2028,Jonathan S. Yedidia,2,2000,2013
2029,Jean-Ren Duhamel,1,2000,2000
203,Joseph B. Keller,1,1988,1988
2030,Trausti T. Kristjansson,3,2000,2006
2031,Natalia Hernandez-Gardiol,1,2000,2000
2032,Sridhar Mahadevan,7,2000,2013
2033,Frank Dellaert,1,2000,2000
2034,Steven M. Seitz,1,2000,2000
2035,Charles E. Thorpe,1,2000,2000
2036,Rjean Ducharme,1,2000,2000
2037,Pascal Vincent,10,2000,2015
2038,Robert St-Aubin,1,2000,2000
2039,Jesse Hoey,1,2000,2000
204,Michael P. Stryker,1,1988,1988
2040,Craig Boutilier,5,2000,2010
2041,Jun Morimoto,3,2000,2002
2042,Szabolcs Kli,2,2000,2002
2043,Cynthia Archer,2,2000,2003
2044,Thomas L. Griffiths,30,2000,2012
2045,Alexander G. Gray,11,2000,2012
2046,Peter W. Glynn,1,2000,2000
2047,Massimiliano Pontil,14,2000,2016
2048,Thomas P. Minka,1,2000,2000
2049,Olivier Bousquet,8,2000,2007
205,Avrim Blum,7,1988,2014
2050,Fernando Prez-Cruz,6,2000,2015
2051,Pedro Luis Alarcn-Diana,1,2000,2000
2052,Angel Navia-Vzquez,1,2000,2000
2053,Antonio Arts-Rodrguez,1,2000,2000
2054,Scott Saobing Chen,1,2000,2000
2055,Ramesh A. Gopinath,1,2000,2000
2056,Erik B. Sudderth,16,2000,2012
2057,Alan S. Willsky,18,2000,2013
2058,Hidetoshi Nishimori,1,2000,2000
2059,Anitha Kannan,4,2000,2006
206,Ronald L. Rivest,3,1988,1991
2060,Oren Shriki,1,2000,2000
2061,Igor V. Cadez,4,2000,2002
2062,Blaise Agera y Arcas,1,2000,2000
2063,Huma Lodhi,1,2000,2000
2064,Mark J. F. Gales,1,2000,2000
2065,Arno Schdl,1,2000,2000
2066,Carlotta Domeniconi,2,2000,2001
2067,Jing Peng,1,2000,2000
2068,Dimitrios Gunopulos,2,2000,2001
2069,Phil Sallee,2,2000,2002
207,Daniel L. Alkon,1,1988,1988
2070,Ulrik Kjems,1,2000,2000
2071,Stephen C. Strother,1,2000,2000
2072,Carl van Vreeswijk,1,2000,2000
2073,Paul M. Hayton,1,2000,2000
2074,Paul Anuzis,1,2000,2000
2075,Bosco S. Tjan,1,2000,2000
2076,Vladimir Pavlovic,3,2000,2012
2077,James M. Rehg,3,2000,2015
2078,John MacCormick,2,2000,2008
2079,Naama Brenner,1,2000,2000
208,Francis K. H. Quek,1,1988,1988
2080,In Jae Myung,1,2000,2000
2081,Mark A. Pitt,3,2000,2009
2082,Shaobo Zhang,1,2000,2000
2083,Vijay Balasubramanian,1,2000,2000
2084,Vladimir Koltchinskii,2,2000,2004
2085,Dmitriy Panchenko,1,2000,2000
2086,Predrag Neskovic,1,2000,2000
2087,Philip C. Davis,1,2000,2000
2088,Jrgen Tchorz,1,2000,2000
2089,Michael Kleinschmidt,1,2000,2000
209,Thomas P. Vogl,1,1988,1988
2090,Birger Kollmeier,1,2000,2000
2091,David Hsu,8,2000,2015
2092,Miguel Figueroa,5,2000,2007
2093,Shie Mannor,20,2000,2016
2094,Alex Acero,2,2000,2001
2095,Li Deng,4,2000,2015
2096,Thomas Wachtler,2,2000,2002
2097,Robert A. Legenstein,9,2000,2015
2098,Hiroyuki Kurino,1,2000,2000
2099,M. Nakagawa,1,2000,2000
21,C. Lee Giles,12,1987,2000
210,Griff L. Bilbro,4,1988,1990
2100,Kang Wook Lee,1,2000,2000
2101,Tomonori Nakamura,1,2000,2000
2102,Yuusuke Yamada,1,2000,2000
2103,Ki Tae Park,1,2000,2000
2104,Mitsumasa Koyanagi,1,2000,2000
2105,Serge Belongie,2,2000,2016
2106,Martijn A. R. Leisink,2,2000,2001
2107,Jakob Carlstrm,1,2000,2000
2108,Chiranjib Bhattacharyya,10,2000,2015
2109,Charles Dugas,2,2000,2001
211,Reinhold Mann,1,1988,1988
2110,Franois Blisle,1,2000,2000
2111,Ren Garcia,1,2000,2000
2112,Michele Covell,1,2000,2000
2113,David R. Musicant,1,2000,2000
2114,Martin Szummer,3,2000,2002
2115,Jonathan D. Nelson,1,2000,2000
2116,Milind R. Naphade,1,2000,2000
2117,Igor Kozintsev,1,2000,2000
2118,Thomas S. Huang,3,2000,2014
2119,Wei Lu,1,2000,2000
212,Thomas K. Miller,1,1988,1988
2120,Jagath C. Rajapakse,1,2000,2000
2121,Rafal Bogacz,1,2000,2000
2122,Malcolm W. Brown,1,2000,2000
2123,Christophe G. Giraud-Carrier,1,2000,2000
2124,Hedvig Sidenbladh,1,2000,2000
2125,Michael J. Black,14,2000,2012
2126,Jont B. Allen,1,2000,2000
2127,Gal Elidan,7,2000,2012
2128,Noam Lotner,1,2000,2000
2129,R. S. Busby,1,2001,2001
213,Wesley E. Snyder,3,1988,1990
2130,Daniel Yarlett,1,2001,2001
2131,Michael Ramscar,1,2001,2001
2132,Dan Klein,9,2001,2015
2133,Christopher D. Manning,11,2001,2015
2134,Jaz S. Kandola,3,2001,2001
2135,Takashi Morie,1,2001,2001
2136,Tomohiro Matsuura,1,2001,2001
2137,Makoto Nagata,1,2001,2001
2138,Atsushi Iwata,1,2001,2001
2139,John Langford,17,2001,2016
214,David E. van den Bout,2,1988,1990
2140,Vandi Verma,1,2001,2001
2141,Ronan Collobert,3,2001,2015
2142,William M. Campbell,4,2001,2009
2143,Carl E. Rasmussen,11,2001,2012
2144,Jesper Tegnr,1,2001,2001
2145,dm Kepecs,2,2001,2001
2146,Qi Zhang,2,2001,2016
2147,Sally A. Goldman,1,2001,2001
2148,S. Parveen,1,2001,2001
2149,P. Green,1,2001,2001
2150,Mikhail Belkin,14,2001,2016
2151,F. Shafee,1,2001,2001
2152,O. Donchin,1,2001,2001
2154,Bert Kappen,2,2001,2001
2155,Stephen J. Hanson,6,1987,2001
2156,N. Matsumoto,1,2001,2001
2157,M. Okada,1,2001,2001
2158,A. D'avella,1,2001,2001
2159,M. C. Tresch,1,2001,2001
216,Andreas G. Andreou,6,1988,1994
2160,E. J. Chichilnisky,3,2001,2015
2161,Mrio Figueiredo,5,2001,2006
2162,Aaron P. Shon,1,2001,2001
2163,Katya Scheinberg,2,2001,2010
2164,Oren Souroujon,1,2001,2001
2165,Pavel Kisilev,1,2001,2001
2166,Yehoshua Y. Zeevi,1,2001,2001
2167,H. Colonius,1,2001,2001
2168,A. Diederich,1,2001,2001
2169,Polina Golland,4,2001,2010
217,Subutai Ahmad,8,1988,1994
2171,Michael D. Colagrosso,3,2001,2004
2172,David E. Huber,1,2001,2001
2173,Hongyuan Zha,10,2001,2016
2174,Xiaofeng He,1,2001,2001
2175,Chris Ding,7,2001,2014
2176,Ming Gu,1,2001,2001
2177,Horst D. Simon,1,2001,2001
2178,Bob Rehder,1,2001,2001
2179,Antonino Casile,1,2001,2001
218,David Rogers,3,1988,1991
2180,Michele Rucci,2,2001,2005
2181,Martin A. Giese,2,2001,2006
2182,Yun Gao,1,2001,2001
2183,Shy Shoham,2,2001,2007
2184,Dieter Fox,5,2001,2011
2185,J. Wearden,1,2001,2001
2186,Yee W. Teh,24,2001,2012
2187,Max Welling,23,2001,2016
2188,Gleb Basalyga,1,2001,2001
2189,Michael Casey,1,2001,2001
219,Sylvie Ryckebusch,1,1988,1988
2190,Peter Meinicke,3,2001,2002
2191,Tom Hartley,1,2001,2001
2192,Koji Tsuda,5,2001,2009
2193,Motoaki Kawanabe,9,2001,2013
2194,Sren Sonnenburg,6,2001,2011
2195,Hyeyoung Park,1,2001,2001
2196,Tomoko Ozeki,1,2001,2001
2197,Rmer Rosales,3,2001,2007
2198,Stan Sclaroff,1,2001,2001
2199,Amir Globerson,12,2001,2016
22,R. D. Griffin,1,1987,1987
220,Shigeru Tanaka,2,1988,1990
2200,M. J. Anderson,1,2001,2001
2201,E. D. Young,1,2001,2001
2202,Israel Nelken,2,2001,2005
2203,Heiko Wersing,1,2001,2001
2204,R. Soto,1,2001,2001
2205,Aaron C. Courville,11,2001,2016
2206,Benjamin Blankertz,8,2001,2009
2207,Gabriel Curio,5,2001,2006
2208,Maoz Shamir,1,2001,2001
2209,Roman Genov,1,2001,2001
221,Yves Chauvin,6,1988,1993
2210,Marzia Polito,2,2001,2003
2211,J. A. Beintema,1,2001,2001
2212,M. Lappe,1,2001,2001
2213,Alexander C. Berg,3,2001,2011
2214,Gert Lanckriet,8,2001,2012
2215,Laurent E. Ghaoui,8,2001,2012
2216,B. D. Wright,1,2001,2001
2217,Kamal Sen,1,2001,2001
2218,A. J. Doupe,1,2001,2001
2219,Steven Lemm,2,2001,2006
222,Alan H. Kramer,1,1988,1988
2220,Sanjoy Dasgupta,14,2001,2016
2221,Mark A. Paskin,4,2001,2006
2222,Guy Lebanon,6,2001,2012
2223,John D. Lafferty,15,2001,2012
2224,N. Smith,1,2001,2001
2225,Mark Gales,1,2001,2001
2226,Roland Vollgraf,2,2001,2003
2227,Mikio L. Braun,4,2001,2010
2228,T. Zhang,2,2001,2001
