id,PageRankScore,T0PRScore,T1PRScore,T3PRScore,T5PRScore,T6PRScore,T7PRScore,T9PRScore,T10PRScore,T13PRScore,T14PRScore,T15PRScore,T16PRScore,T17PRScore,T18PRScore,T19PRScore,PageRankRank,T0PRRank,T1PRRank,T3PRRank,T5PRRank,T6PRRank,T7PRRank,T9PRRank,T10PRRank,T13PRRank,T14PRRank,T15PRRank,T16PRRank,T17PRRank,T18PRRank,T19PRRank
1952,0.0006559890144469143,9.440659471066516e-05,0.0013810331058446428,0.0008129424075358388,8.977483942455356e-05,0.001025840937092288,7.540575820653681e-05,9.242247149789107e-05,0.00019508429142859837,7.56655680790344e-05,7.21409706019723e-05,0.00033513966227269115,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,65,5691,21,58,588,34,5731,1498,971,1067,5952,810,6248,4012,7182,3127
2139,0.0006317088389476522,9.440659471066516e-05,0.0013427547856982665,6.307962172545298e-05,8.977483942455356e-05,0.0010023570421722242,7.540575820653681e-05,0.0005703028003365794,7.313870252085908e-05,7.56655680790344e-05,0.0004021972766734101,0.00046345078448377527,0.0005374005843795165,6.482113851154247e-05,6.693474580860542e-05,0.0002756437016930604,66,5690,24,2060,2115,36,5757,167,5725,7132,691,309,201,5917,1681,903
6452,0.000631378754316653,9.440659471066516e-05,5.4433026550707303e-05,0.001603793273864136,0.0005550289209300747,5.504313711100556e-05,7.540575820653681e-05,0.0006245797776932509,0.00046233942247836504,7.56655680790344e-05,7.21409706019723e-05,0.00037635959075201105,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.0013871242328526248,67,5689,2523,9,109,5909,1441,119,677,6007,1501,749,6302,3960,7231,17
2186,0.0006293092016013006,9.440659471066516e-05,0.00011219565242202292,0.0017582424721018007,0.0005550289209300745,5.504313711100556e-05,0.000446144887798173,0.0009936161912796615,7.313870252085908e-05,0.0003538282748169061,7.21409706019723e-05,0.0007549883987034448,0.00025929411342328875,6.482113851154247e-05,0.00025954887846950543,0.0004262104907410595,68,5688,1773,5,244,6026,595,39,5757,699,6259,57,617,6205,1054,615
47,0.0006278182355238249,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,0.0004787966899689382,6.042897592889118e-05,7.313870252085908e-05,0.0011641476566042887,0.0012323599401886614,7.262156609649681e-05,8.496775442807955e-05,0.002192699893660015,6.693474580860542e-05,6.946043492708545e-05,69,5687,2376,5704,5737,2661,329,2455,7847,20,16,5745,1296,4,5804,1813
350,0.000622430480906577,9.440659471066516e-05,0.00044003710284217537,0.0006272442977597585,0.0005349960183943955,0.00037204325218595725,0.0004787966899689382,0.0011943990633881195,7.313870252085908e-05,7.56655680790344e-05,0.001564535953542693,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,0.0006488660414430708,0.00037989275192391154,70,5686,308,117,396,391,247,25,5765,5606,8,5753,1289,4945,100,702
2572,0.0006158909946060216,9.440659471066516e-05,0.0009412424539438997,0.0011907967907409502,8.977483942455356e-05,0.00068576260598948,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,0.0007318707386512753,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,71,5685,60,23,636,113,5667,4927,1792,5638,1136,68,5710,1471,4520,5482
2794,0.0006077918048643699,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,0.0005550289209300745,5.504313711100556e-05,0.0005540922033736473,0.0006529701795418718,0.0007195018688976355,7.56655680790344e-05,0.00104328636387218,7.262156609649681e-05,0.0005374005843795165,6.482113851154247e-05,0.0011768968395732319,0.0005933174277720025,72,5684,2754,2845,280,6027,147,106,61,6085,29,5734,337,5521,18,149
1766,0.0006070220741801851,9.440659471066516e-05,0.0007327201986975525,0.0008179095831928953,0.0005550289209300745,0.00035878866371425084,0.0006510474385063177,0.0006203537761844587,7.313870252085908e-05,0.0004802183878055728,7.21409706019723e-05,0.0007043599718044026,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.0004457730858232786,73,5683,96,57,316,792,105,124,5696,369,5488,79,5699,1441,4576,402
4185,0.0006039134472596521,9.440659471066516e-05,0.00036123936605679654,0.0014924639263043575,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,0.0006279949310727898,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,0.00021085984093721687,0.0008256371068054498,6.482113851154247e-05,6.693474580860542e-05,0.0007318243033609099,74,5682,433,12,670,6414,3695,116,5702,1112,6153,962,36,5791,1226,87
530,0.0006032723884916254,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,0.0005550289209300745,5.504313711100556e-05,7.540575820653681e-05,0.0007780999212098961,7.313870252085908e-05,0.0008478449941723784,0.0008335862650327002,7.262156609649681e-05,0.0005374005843795165,0.00041931036248497785,0.0006249086389966939,0.0004457730858232783,75,5681,2366,1812,322,5746,1323,71,5796,53,56,5770,381,638,106,537
2238,0.0005913546670580478,9.440659471066516e-05,5.4433026550707303e-05,0.0012201421341880095,0.0003400121354233917,0.00035878866371425084,7.540575820653681e-05,0.0015691939957428165,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,0.0005152853312591032,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.000600778915636838,76,5663,2397,21,506,749,6374,5,5776,7118,2935,189,5795,1731,5238,144
562,0.000587368774285152,9.440659471066516e-05,0.00035168364276787694,0.0003567445292948989,8.977483942455356e-05,0.00035878866371425084,0.0006937337130771113,0.0003900264973258845,0.0004663166618087376,7.56655680790344e-05,0.0011905563673413517,0.0009078511754379776,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.0021161174241694385,77,5646,765,820,5634,636,83,703,590,3727,20,31,5674,1519,4718,4
941,0.0005857045914160418,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,0.0004787966899689382,6.042897592889118e-05,0.0004663166618087378,0.0010837643841212987,0.0007633514499623838,7.262156609649681e-05,0.0005374005843795165,0.0019721943750178853,6.693474580860542e-05,6.946043492708545e-05,78,5600,2516,3295,3473,8103,451,2497,455,28,65,5731,287,6,5802,1815
1670,0.000583881224181893,0.0006556463679112439,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,0.001716422352739134,0.00032263317076202676,0.0004663166618087377,0.0011476589178351362,7.21409706019723e-05,7.262156609649681e-05,0.0005374005843795164,0.0007650171800800768,0.0004314453033133228,0.0008704855140377134,79,36,5845,5729,5568,2868,7,996,570,21,5745,1286,414,57,558,57
6449,0.0005812422208189086,9.440659471066516e-05,0.0005303461200999832,0.00028498842869985,8.977483942455356e-05,0.0015350678160374676,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.0004457730858232789,80,5645,201,1042,992,7,5753,6037,1021,5681,1562,4674,1568,4692,2290,294
3605,0.0005626013155555889,0.0005786691969992377,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,0.001891492284048085,6.042897592889118e-05,7.313870252085908e-05,0.00081397589254726,7.21409706019723e-05,0.00046345078448377527,8.496775442807955e-05,6.482113851154247e-05,0.00043144530331332316,0.0007764633093507609,81,121,5798,6036,5593,2833,3,1530,4477,60,5783,398,5363,2631,262,70
2125,0.0005569873274118827,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.0002566660788393113,0.001496922910259075,0.0006083263927946638,0.00041314632392156874,7.56655680790344e-05,7.21409706019723e-05,0.0008484119659466565,0.0003676540059863325,6.482113851154247e-05,0.0004684471612532889,6.946043492708545e-05,82,5613,2482,2948,3738,1288,13,130,752,6425,3570,38,561,6258,213,5904
998,0.000555592183550596,0.0004923695400166094,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.00035878866371425084,0.0015005969022217228,0.0006015472914937134,7.313870252085908e-05,0.0004802183878055728,0.0004607809409051867,7.262156609649681e-05,8.496775442807955e-05,0.00038451594192913835,0.0006822981528919498,0.0007193650419358619,83,364,5529,5628,5363,524,11,134,5717,422,510,5597,779,826,81,91
1966,0.000555253291307263,9.440659471066516e-05,0.00015840434823277357,0.0009714939120064789,0.000555028920930074,0.0006131423520234375,0.00027940686810626244,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,0.0007686577091203765,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.0009287433120152329,84,5612,1634,37,379,140,802,4035,7197,1120,6146,55,5719,1313,4896,47
2978,0.0005538691835470298,9.440659471066516e-05,0.0007311077536961288,0.00044002289004846287,0.0008707145957723577,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,0.00046345078448377527,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,85,5611,97,293,19,5962,1180,5856,1349,1106,6098,323,5426,2468,7794,3148
1183,0.000552332165529525,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,0.0004787966899689382,0.0014728463074268389,0.0006756054212494904,0.0004802183878055728,7.21409706019723e-05,0.0009790769684685943,0.0005374005843795165,0.0011641780857044157,0.000451597130515778,0.00022007055191629364,86,5610,2477,2961,4289,7255,283,11,74,319,5821,23,401,20,229,1004
99,0.0005523002072779349,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,0.00013020745876205636,7.313870252085908e-05,0.0013108783155484371,0.0005994484452830261,0.0003240293929941835,8.496775442807955e-05,0.00041931036248497785,0.0004314453033133229,0.0004457730858232786,87,5609,2472,2930,3030,7617,2455,1463,4581,14,129,828,6233,567,331,531
1523,0.0005512751206038439,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.0005937998315502952,0.00036138586787111225,0.0009262807147380061,0.001440485999554583,7.56655680790344e-05,7.21409706019723e-05,0.0007853477569643796,0.0005374005843795165,6.482113851154247e-05,0.0009333884958951494,6.946043492708545e-05,88,5608,2470,5795,5641,158,712,47,4,5839,1619,48,325,5562,36,5794
558,0.0005503992140674666,0.0007576108537978408,0.00014547323297313535,0.0005783173218573541,0.0008042979658700864,0.000538876424319648,7.540575820653681e-05,6.042897592889118e-05,0.0004663166618087378,7.56655680790344e-05,7.21409706019723e-05,0.0009018894311847398,0.0012516762510237508,0.00040955344890478444,0.0003274742436921957,0.00029179552745475687,89,23,1685,159,35,204,5894,6372,525,6350,3613,33,5,795,927,880
2237,0.0005490620756500996,9.440659471066516e-05,0.0014235218578126487,0.0007501317421836501,0.000825787533750508,0.0007290491178873366,0.00025942027709355996,0.000260290419482009,0.00046347191435957804,7.56655680790344e-05,7.21409706019723e-05,0.00018031453020830111,0.0006195011064170043,6.482113851154247e-05,6.693474580860542e-05,0.00020429590438937343,90,5607,19,77,28,99,826,1169,675,922,6332,987,92,5717,1354,1019
5571,0.0005484470155935157,9.440659471066516e-05,0.0003516836427678772,6.307962172545298e-05,8.977483942455356e-05,0.0003319349698044436,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,0.0015465922301256695,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,0.000827006514083467,6.946043492708545e-05,91,5606,519,1494,547,967,6122,5854,1347,5169,9,5752,1290,4932,46,5787
248,0.000546045597261016,9.440659471066516e-05,5.4433026550707303e-05,0.0009515741419760754,0.0006243259531202185,5.504313711100556e-05,0.0013311553025164137,0.0010541961255636934,0.0004663166618087378,7.56655680790344e-05,0.00019199138635934317,0.000642316361177195,8.496775442807955e-05,6.482113851154247e-05,0.0004314453033133228,0.00027097587786937774,92,5605,2468,39,63,5997,15,34,457,5745,964,114,5610,1391,548,911
1621,0.000544001927763678,0.0005786691969992377,0.0007245937431419057,0.0003480070032365621,8.977483942455356e-05,0.0015068506163566165,7.540575820653681e-05,6.042897592889118e-05,0.0004663166618087378,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.0006084596228905785,93,125,100,846,1293,9,5751,6122,461,6185,3806,6628,4213,6989,4143,138
1954,0.0005438064942137047,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,0.001809161793622517,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.0011914541817967023,6.693474580860542e-05,6.946043492708545e-05,94,5604,2496,3071,3283,8259,3188,3470,6661,5,5754,1526,4399,19,5793,1828
1925,0.0005408134926540427,9.440659471066516e-05,0.0002106577721561651,0.0010897022632595614,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,0.00011123954616406258,7.313870252085908e-05,7.56655680790344e-05,0.0001798330532343768,0.0006835743977329651,8.496775442807955e-05,6.482113851154247e-05,8.911164872044301e-05,0.0015265300966738839,95,5603,1394,27,5698,2703,7532,1492,4570,943,972,87,5630,1389,1205,12
3773,0.0005395928048360156,9.440659471066516e-05,0.0006683359562987236,0.0004015472272092718,0.0005343418755679751,0.0011443185440971225,7.540575820653681e-05,0.0004893199438330158,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,0.0013637644504275392,8.496775442807955e-05,6.482113851154247e-05,0.0003391899475159501,6.946043492708545e-05,96,5602,119,726,402,26,5738,233,5912,1518,4552,7,5692,1449,894,6037
3679,0.0005381188642043086,0.0005786691969992374,0.00035168364276787716,0.00040502226876967774,0.001389230405806671,5.504313711100556e-05,7.540575820653681e-05,0.0006651338503635948,0.0004663166618087378,7.56655680790344e-05,7.21409706019723e-05,0.0007409976367476688,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,97,302,532,505,5,5970,1174,102,442,987,6025,64,5713,1469,4522,3806
7222,0.0005324734833007835,9.440659471066516e-05,0.0008927938107144222,0.0005829997585855177,8.977483942455356e-05,0.0005902039940809045,7.540575820653681e-05,0.0003688108666109969,0.001080292628085396,7.56655680790344e-05,7.21409706019723e-05,0.0006669220675748423,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,98,5601,64,152,582,161,5873,800,13,6053,1400,99,5622,1352,4920,1900
3387,0.000530495885910199,9.440659471066516e-05,0.0011719347103346374,6.307962172545298e-05,8.977483942455356e-05,0.0007294779946246383,7.540575820653681e-05,6.042897592889118e-05,0.0009645152356928875,7.56655680790344e-05,7.21409706019723e-05,0.0007118818081557657,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,99,5599,36,2076,2259,98,5677,6157,20,964,5987,78,5700,1440,4577,1400
2019,0.0005297821037590685,9.440659471066516e-05,0.00023515382952865656,0.0005229928213016149,8.977483942455356e-05,0.0009240552740710789,0.0004787966899689382,0.0004228993966879616,0.0007832681498346254,7.56655680790344e-05,0.00046078094090518687,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,0.0006586530088460887,0.000800273354437939,100,5585,1295,206,1158,48,261,312,41,5734,275,5501,966,6142,94,66
5417,0.0005297667254590227,9.440659471066516e-05,5.4433026550707303e-05,0.001044669531513588,0.000555028920930074,0.0006131423520234375,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,0.0005149202384732612,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.0011226191933510466,101,5598,2510,31,381,141,5705,6105,1217,1096,6108,192,5820,1748,5282,28
865,0.0005289702846616713,9.440659471066516e-05,0.0004994204681553874,0.001076990538293816,0.0005550289209300745,0.00019661906709931955,0.0002604339151609407,0.00045000424835144477,0.00024342174769316157,0.001034738898114851,0.00026245882421186285,0.0008906082499149748,0.0007484175904263803,0.0009608137770714222,6.693474580860542e-05,6.946043492708545e-05,102,5597,246,29,213,1520,824,269,939,33,872,35,51,32,5783,1798
3453,0.0005263369552526511,9.440659471066516e-05,0.0010494045979750008,0.00022217777863823678,0.0004226279832924322,0.0014902964975313307,7.540575820653681e-05,6.042897592889118e-05,0.0003779624948780289,7.56655680790344e-05,7.21409706019723e-05,0.00033855900208075386,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,103,5596,45,1213,457,10,5750,6123,776,6802,4367,800,6258,3946,7244,3063
2966,0.0005262099685472036,0.0005786691969992373,0.0005009411851480616,6.307962172545298e-05,0.00129677471388213,5.504313711100556e-05,0.0007643139818950292,0.0008708017702907496,0.0004663166618087376,7.56655680790344e-05,7.21409706019723e-05,0.0007517195775930219,0.0003317270484483233,0.00041931036248497785,6.693474580860542e-05,0.0003740572347714979,104,310,243,1924,7,5969,61,54,636,6475,3750,59,587,658,6202,713
3304,0.0005252550606500595,9.440659471066516e-05,0.0011826890050381672,0.0004299322355695353,0.00034317306202210414,0.0009494884952242417,7.540575820653681e-05,6.042897592889118e-05,0.0004527719607894238,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,105,5595,35,303,501,41,5785,6058,702,1246,4806,1938,5266,2008,5019,2002
2459,0.0005239877128665627,0.0005786691969992374,5.4433026550707303e-05,0.0003600469458198796,8.977483942455356e-05,5.504313711100556e-05,0.0011101605615099347,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00041931036248497785,0.0004314453033133229,0.0009636351383441853,106,297,5590,815,3665,6896,23,5545,1198,5752,1544,4687,1555,490,385,40
